optimize_name,data_name,gates,depth,t,H,otherRZ,CNOT,CZ,time
basic,q16_gates2000_pt0.28_seeds1002,1095,243,236,238,142,393,86,0.05130600929260254
basic,q16_gates2000_pt0.32_seeds1002,1058,239,231,237,152,369,69,0.07737493515014648
basic,q16_gates2000_pt0.36_seeds1002,1035,210,248,238,142,354,53,0.052153825759887695
basic,q16_gates2000_pt0.4_seeds1002,969,216,252,233,110,322,52,0.05112099647521973
basic,q16_gates5000_pt0.0_seeds1002,2732,685,0,495,702,1230,305,0.1819758415222168
basic,q16_gates5000_pt0.04_seeds1002,2757,650,178,526,592,1153,308,0.15696096420288086
basic,q16_gates5000_pt0.08_seeds1002,2842,698,318,577,525,1131,291,0.18312835693359375
basic,q16_gates5000_pt0.12_seeds1002,2830,647,398,574,493,1129,236,0.2123706340789795
basic,q16_gates5000_pt0.16_seeds1002,2777,632,475,570,440,1079,213,0.20185637474060059
basic,q16_gates5000_pt0.2_seeds1002,2790,679,535,575,412,1079,189,0.15564560890197754
basic,q16_gates5000_pt0.24_seeds1002,2701,611,553,563,372,1022,191,0.17704463005065918
basic,q16_gates5000_pt0.28_seeds1002,2658,587,589,559,349,985,176,0.1807410717010498
basic,q16_gates5000_pt0.32_seeds1002,2603,568,600,563,350,925,165,0.15683412551879883
basic,q16_gates5000_pt0.36_seeds1002,2500,555,611,558,319,871,141,0.17850232124328613
basic,q16_gates5000_pt0.4_seeds1002,2356,520,607,545,276,809,119,0.1711902618408203
basic,q16_gates10000_pt0.0_seeds1002,5389,1395,0,967,1399,2422,601,0.524867057800293
basic,q16_gates10000_pt0.04_seeds1002,5445,1335,366,1027,1157,2343,552,0.5090086460113525
basic,q16_gates10000_pt0.08_seeds1002,5662,1393,640,1142,1056,2289,535,0.40383386611938477
